user_id,movie_id,rating,timestamp
334,514,4,891545926
760,819,1,875666064
912,152,4,875966320
484,684,5,891195390
537,657,3,886030966
178,520,5,882826210
11,718,5,891903836
561,928,2,885810330
621,276,4,880736723
897,294,3,879988800
382,507,4,875946809
775,344,5,891032777
450,1401,4,882372103
773,665,2,888540187
391,125,3,877399894
328,232,3,885047670
541,843,4,884645883
401,135,1,891032919
606,125,4,878148493
721,317,4,877147872
472,501,3,875982868
276,1273,2,874795823
297,53,3,875239942
749,495,4,878847612
551,1067,2,892785091
246,1039,4,884921227
85,194,4,879454189
894,237,4,880416176
758,1292,1,880672876
577,31,4,880474216
252,410,5,891456989
95,515,5,879197329
782,321,2,891498381
321,20,3,879440160
690,1090,3,881180138
130,779,4,878537558
630,12,4,885667854
693,484,3,875484837
104,756,2,888465739
37,597,5,880915607
832,471,4,888260089
239,174,4,889179131
656,326,1,892318888
439,268,4,882892424
522,654,4,876960824
6,463,4,883601713
11,707,5,891906389
62,665,2,879376483
315,194,4,879820961
551,926,2,892785300
680,9,4,876816106
754,273,3,879451516
276,98,5,874792663
374,87,5,880395320
940,205,3,885921243
409,485,2,881107155
222,44,3,881059877
679,416,3,884488226
913,289,5,880658260
924,12,4,885458093
149,1296,3,883512752
188,651,4,875073408
72,644,4,880036602
320,692,4,884750968
868,755,4,877112184
181,880,1,878961668
854,8,5,882814571
618,421,3,891308615
789,293,4,880332259
85,79,3,879453845
484,144,4,891195298
59,121,4,888203313
589,258,2,883352463
938,286,3,891356282
60,604,4,883327997
6,100,5,883599176
195,1013,3,877156636
833,100,4,875036169
92,159,4,875810543
872,288,5,888478743
311,117,4,884366852
381,304,5,892697982
564,118,4,888730699
423,302,5,891394595
308,237,3,887737383
911,473,3,892840996
881,139,3,876538922
502,259,3,883702448
6,524,3,883600632
11,427,4,891904300
489,895,4,891448147
94,544,3,891721562
229,288,4,891633028
640,174,5,876067863
236,210,2,890118153
437,207,4,880142365
843,50,3,879444670
392,589,4,891038946
15,930,2,879456381
290,1028,3,880732365
224,366,3,888104457
286,1079,3,876522240
604,183,3,883668021
844,921,5,877388183
885,65,2,885714336
514,181,4,875463494
85,923,4,879455403
897,649,3,879992004
332,562,5,888098328
487,742,5,883442053
795,402,2,883254905
537,319,4,886028604
897,95,3,879990586
56,797,4,892910860
385,131,4,879445754
234,1,3,891227689
398,237,3,875653168
737,32,4,884314993
212,527,5,879303892
293,506,5,888906428
716,1020,5,879795314
543,175,3,874864182
757,693,4,888467498
378,125,2,880044609
294,872,4,877818580
554,66,3,876369615
183,1215,1,891467546
805,1149,4,881697229
184,44,4,889909746
75,129,3,884049939
229,272,3,891632073
416,938,3,892439155
430,165,4,877226130
374,932,1,883628159
151,429,5,879528673
223,111,4,891549792
851,975,2,875731105
587,315,4,892870956
474,792,4,887926573
805,452,3,881695445
303,634,3,879467035
416,501,5,893213918
417,710,4,879647826
882,50,5,879867694
41,100,4,890687242
409,318,4,881107943
880,546,3,880167410
751,748,2,887135437
293,248,3,888904985
841,307,5,889067152
450,28,4,882377861
429,410,4,882387451
927,541,5,879199250
75,427,4,884051921
788,301,2,880867855
246,1135,1,884922605
401,194,4,891033395
642,418,5,885606581
537,177,3,886031506
898,1296,4,888294942
710,265,4,883705484
737,64,4,884314740
405,463,1,885548836
417,29,2,880952218
13,393,3,882141617
474,284,4,887915645
619,391,3,885954215
207,1242,5,884386260
727,240,3,883709607
26,122,1,891380200
384,258,4,891273683
880,148,2,880167030
452,430,3,885817719
479,281,3,879460285
121,197,4,891388286
541,28,4,883864739
301,227,3,882077222
600,1188,3,888452152
294,539,4,889241707
872,1011,1,888479333
295,82,4,879518126
727,238,2,883710910
1,141,3,878542608
479,385,2,879461567
697,876,3,882621595
776,200,4,892920381
6,525,5,883601203
816,294,5,891711801
456,187,4,881372911
406,451,2,880131954
249,826,1,879640481
896,250,3,887235144
472,265,4,892790676
21,98,5,874951657
392,289,5,891037769
308,8,5,887736696
586,219,3,884060705
682,181,5,888518639
804,245,4,879441132
652,984,2,882567180
406,218,3,879792863
81,280,4,876534214
178,1101,4,882827019
655,124,3,887426087
577,768,3,880474787
225,193,4,879539727
342,1160,3,874984751
222,102,2,878183043
932,617,4,891251588
397,318,4,885349610
561,241,2,885809119
514,735,4,875462764
766,630,3,891310772
890,205,5,882405473
381,118,1,892697051
532,576,5,893118712
924,429,4,886760020
656,270,3,892318676
541,732,3,883865173
244,92,4,880602478
500,393,3,883875793
13,362,4,890704999
189,914,2,893265046
655,1024,3,887650979
279,1428,3,888465209
290,218,2,880475542
916,153,3,880844087
786,132,5,882842946
387,238,5,886482928
221,809,3,875247775
712,79,4,874729850
881,651,5,876539549
7,566,4,891353411
773,384,2,888539766
694,530,5,875726708
113,321,3,875075887
314,66,5,877887763
889,33,5,880180817
622,419,4,882670009
457,640,4,882548467
808,327,5,883949986
363,568,2,891495070
889,980,4,880178748
557,246,5,880485693
276,572,3,874795823
405,923,2,885549464
72,106,4,880036185
504,414,5,887838450
881,215,3,876538726
311,1119,4,884366703
698,275,4,886366558
217,17,3,889069903
13,209,3,882141306
588,810,4,890029445
18,61,4,880130803
38,550,2,892432786
490,257,3,875428570
199,892,1,883782485
239,634,4,889180487
933,186,4,874938563
435,1215,3,884134810
648,234,5,884368314
622,705,3,882592217
471,1219,4,889828026
932,172,5,891250472
378,277,4,880044609
345,1117,4,884900810
425,56,5,878737945
828,1462,3,891037948
683,1280,3,893284032
865,7,5,880143425
653,174,5,878854051
517,873,3,892660034
144,597,4,888104191
566,575,1,881651652
632,276,2,879457856
88,1191,5,891038103
868,195,2,877104212
144,286,4,888103370
452,195,4,875265114
214,1039,4,891544269
486,237,4,879874629
305,484,3,886322838
611,301,4,891636152
10,186,4,877886722
102,11,3,888801232
804,208,5,879441412
387,625,2,886483669
50,823,3,877052784
89,1074,5,879459909
501,922,4,883347857
498,887,3,881953907
679,520,4,884487031
204,340,5,892389195
387,68,4,886483099
65,661,4,879216605
181,291,3,878962997
238,220,3,883576560
738,230,4,875351530
864,226,3,888889601
313,516,4,891028829
206,360,1,888180081
790,228,3,885156647
704,135,5,891397305
262,631,4,879793536
234,1200,3,892333865
332,470,5,887939157
294,355,4,889241426
364,319,3,875931309
442,172,5,883389580
379,183,4,886317511
332,56,5,888098256
116,1220,2,876453865
472,365,4,875983129
416,248,5,893213103
461,158,2,885355930
13,314,1,884538485
632,181,5,879457016
527,96,4,879456611
346,33,5,875261753
682,96,4,888523635
592,96,5,882956241
577,561,4,880474955
347,176,3,881653866
766,507,3,891309878
721,97,4,877140780
916,470,3,880845476
448,360,4,891887338
201,241,2,884112487
151,732,4,879542775
821,174,5,874793773
102,118,3,888801465
407,508,4,876348660
13,318,3,882139686
330,225,4,876544507
471,932,5,889828027
391,168,4,877399455
265,1,5,875320247
41,518,3,890687412
544,259,1,884795581
906,628,5,879435551
896,1471,1,887235026
890,229,2,882405059
829,639,4,881699005
863,294,4,889289327
210,205,4,887736393
64,197,3,889737506
74,351,3,888333352
615,48,5,879448399
254,151,2,886474396
373,25,4,877100016
648,240,2,882211857
207,411,3,877750701
882,211,4,879867431
347,404,4,881654846
332,291,4,887938439
617,854,1,883789464
322,489,3,887313892
387,549,5,886484012
56,121,5,892679480
85,712,3,882995754
95,627,4,880572288
166,313,5,886397478
610,12,5,888703157
178,455,3,882825357
907,409,4,880159151
266,245,1,892257446
488,22,4,891294108
417,226,3,879648096
346,739,3,874950316
151,826,1,879543212
90,488,5,891384065
924,195,5,886065785
144,244,3,888104588
854,289,2,882811962
733,405,2,879536659
751,856,2,889134393
778,98,4,890725951
526,288,4,885681910
478,150,4,889388098
883,302,5,891691410
49,588,4,888067031
197,311,4,891409070
537,431,4,886031678
617,582,4,883789294
123,483,4,879873020
458,21,2,886395393
327,403,3,887820384
156,83,3,888185677
378,582,5,889665232
549,323,2,881671879
864,801,3,888892667
715,588,4,875963353
235,66,2,889655266
356,347,4,891405619
393,42,4,889554976
331,242,4,877196089
62,742,2,879372965
758,315,5,883793836
716,181,4,879793221
49,713,3,888066214
833,1017,4,875036017
605,187,5,879425432
846,177,3,883947737
655,1007,3,891585504
290,566,3,880474388
399,544,2,882340556
387,684,3,886483099
846,136,3,883947861
328,294,3,885044733
245,473,2,888513344
437,182,2,880140432
583,483,5,879384338
620,742,5,889987792
311,71,4,884364845
130,546,4,876250932
275,118,3,876197678
332,450,5,888360508
13,210,3,882140455
382,332,3,876803039
597,15,5,875341758
174,28,5,886434547
94,346,4,891725410
525,111,4,881086051
726,1059,5,889832806
622,229,2,882592850
205,328,3,888284454
644,323,4,889076433
781,223,4,879634175
625,476,2,891632164
297,129,4,874954353
457,96,5,882553113
399,71,3,882351580
69,172,5,882145548
786,520,4,882843311
474,488,3,887925977
648,384,4,884882235
290,1060,3,880732271
626,258,4,878771243
870,395,3,879901999
787,326,4,888979547
66,405,3,883601990
178,423,4,882826556
291,367,4,874871800
360,496,3,880356092
655,778,2,890497653
62,176,5,879373768
797,781,5,879439594
416,257,3,876697205
393,964,2,889555461
501,546,4,883348283
168,300,5,884287011
189,89,5,893265624
825,14,3,880755942
693,272,4,885703603
543,94,3,877550791
114,168,3,881259927
667,79,3,891034930
497,566,3,879310941
774,217,2,888557772
716,660,4,879796718
878,956,2,880866810
588,181,5,890015608
724,342,3,883757874
437,607,5,880140892
621,1093,4,880738568
503,164,3,880472507
250,28,4,878090153
867,117,3,880079117
82,125,3,877452380
715,231,3,875963273
514,4,4,875463440
311,951,3,884365548
854,93,5,882814571
428,315,5,885943980
641,50,3,879370150
514,177,3,886189816
113,322,3,875076044
239,479,5,889178762
895,328,4,879437748
921,294,4,879379338
436,411,4,887771022
617,648,3,883789080
457,53,4,882548645
441,405,3,891035507
73,206,3,888625754
478,195,4,889396509
90,162,5,891385190
70,554,3,884068277
825,321,3,886697076
533,294,4,879193088
943,100,5,875501725
90,323,3,891382634
864,163,4,888888680
716,56,5,879796171
917,1014,2,882911246
543,466,4,874864094
26,864,2,891383899
224,245,3,888082216
434,763,5,886724873
671,62,5,884036411
293,1017,3,888904862
639,60,3,891239790
737,187,5,884315175
751,301,5,887134816
943,187,5,888639147
882,1116,4,879879868
178,1016,4,882824253
151,805,4,879542567
222,241,3,878181696
332,866,2,887938631
342,518,3,875318858
474,294,3,887916330
293,1209,2,888908117
253,98,5,891628295
907,96,5,881030348
459,651,3,879564309
417,1411,3,880952418
411,485,4,892845986
682,762,3,888521637
222,222,4,877563462
234,608,3,892078741
426,616,4,879444787
833,206,4,875038671
326,127,1,879875507
207,1283,4,884386260
59,42,5,888204841
536,197,3,882359567
449,286,4,879958444
250,129,4,878089677
190,147,4,891033863
83,78,2,880309089
6,12,4,883601053
291,1028,3,875086561
126,289,3,887855174
743,308,2,881277314
887,470,3,881380773
472,1110,5,875981429
488,197,2,891294473
387,107,3,886481002
75,685,4,884050134
790,1047,3,885157621
807,491,5,892528062
207,1012,3,876109074
469,173,4,879524178
921,651,3,884673891
916,86,4,880844655
59,480,5,888204802
222,424,1,881061049
748,209,4,879454728
756,226,3,874830103
339,9,5,891033044
425,338,1,890346781
798,486,4,875639889
498,185,4,881955960
399,1543,3,882509891
227,1067,4,879035572
919,201,4,875920887
405,1192,1,885545975
158,83,5,880134913
406,216,3,880131741
694,89,4,875728220
804,55,4,879442141
936,1129,5,886833795
605,1040,2,879425689
308,523,4,887737084
101,815,3,877136392
399,380,3,882345164
13,739,4,886303745
703,742,3,875242852
102,559,3,888803052
125,498,5,892836395
406,1220,3,882480802
125,21,3,892838424
313,430,5,891013620
480,319,3,891207539
406,1065,2,882480567
396,751,3,884645648
361,66,4,879441075
290,211,3,880474235
269,603,5,891448871
213,181,4,878870552
535,174,4,879617747
879,1284,3,887761562
50,1010,5,877052329
582,269,4,882960418
487,431,3,883529593
442,69,3,883390935
184,1397,3,889910233
290,651,3,880474034
823,89,5,878438780
922,1079,1,891455277
715,193,5,875965127
6,321,3,883268353
708,1049,2,877326086
776,431,4,891628916
653,225,1,886052230
420,14,5,891356927
798,87,3,875639680
7,318,5,891352010
899,403,3,884122844
488,243,3,891293400
416,412,2,892440119
59,367,4,888204597
780,208,3,891364125
442,1074,3,883389053
72,58,4,880036638
903,105,3,891031794
560,24,2,879976772
221,32,4,875245223
181,1324,1,878962464
727,33,3,883711150
606,124,3,878143246
22,358,5,878887443
643,572,3,891450341
167,719,1,892738341
327,529,3,887822770
267,480,4,878971438
405,186,5,885547176
733,279,2,879535968
712,1074,3,874957086
815,675,2,878698831
749,826,3,878850038
886,631,4,876033645
686,26,5,879546847
184,651,3,889908462
279,66,2,882146492
644,748,4,889076222
515,243,3,887659667
503,181,5,879438319
130,1089,2,876250718
246,853,5,884922383
523,707,5,883701093
525,250,3,881085917
472,1029,4,875983321
774,29,1,888557519
318,191,5,884496069
347,82,5,881654269
378,161,4,880056034
405,777,1,885548275
449,1009,4,879959190
437,387,2,880140726
881,630,4,876539187
655,1041,3,887611537
796,449,4,893048622
244,707,4,880606243
10,589,5,877891905
87,845,4,879876564
38,88,5,892430695
417,161,3,879647519
478,160,2,889395921
77,527,4,884752853
405,733,1,885546248
7,600,4,891354090
889,151,3,880177016
592,1067,5,882608698
92,176,5,875652981
452,97,4,885476560
652,96,4,882567356
189,21,2,893264619
882,21,2,879863909
623,275,5,891035112
843,227,3,879443908
603,271,2,891955922
422,222,4,875130137
254,78,3,886475476
60,603,5,883326652
354,97,3,891217610
537,234,3,886031211
586,148,3,884065745
210,482,5,887736739
94,121,2,891721815
235,603,3,889655044
538,188,4,877108195
236,750,5,890117676
660,153,4,891200388
527,517,5,879456186
882,465,3,879876573
358,511,2,891271035
805,321,3,881705292
661,194,5,876016667
343,88,4,876405130
373,684,4,877098784
393,1039,3,887745973
524,516,4,884634578
429,530,4,882384986
184,1086,4,889907711
697,295,3,882622733
145,930,2,888398833
669,183,3,891260577
234,144,3,892079840
248,181,4,884535374
592,87,4,882956467
409,663,4,881107251
23,780,1,874788388
271,121,2,885848132
157,111,3,886889876
486,13,4,879874811
405,736,5,885546336
250,179,4,883263374
290,71,5,880473667
497,417,2,879363627
314,785,3,877890960
378,744,3,880044609
784,333,4,891387501
85,420,4,880838337
474,285,5,888628044
634,13,4,878916178
693,651,3,875482548
684,402,3,878759310
548,322,4,891043509
292,249,3,881104820
774,831,2,888558594
394,22,5,880886919
548,978,2,891416122
869,696,2,884493021
279,1242,1,888797284
18,692,3,880130930
196,111,4,881251793
606,22,5,880927357
666,423,3,880139381
179,269,3,892151064
73,288,3,888792294
487,550,3,883530841
666,591,2,880313604
724,344,1,883757468
7,485,5,891351851
562,286,4,879194616
38,627,5,892431586
265,327,3,875320052
718,591,4,883349191
194,648,4,879521936
30,174,5,885941156
435,298,4,884134500
257,288,3,879029516
250,477,3,878089716
188,455,4,875075432
13,893,3,882774005
537,447,3,886031752
881,527,3,876537900
262,283,3,879962366
778,144,4,890670638
6,59,5,883601713
625,692,3,892000518
815,380,3,878695744
521,42,5,884478721
472,90,5,892791063
312,432,5,891699491
847,405,3,878938982
780,313,5,891362901
885,451,2,885713716
144,1012,4,888104521
399,566,4,882344871
314,283,4,877886483
385,663,4,879446431
546,322,4,885139921
313,663,5,891013652
813,266,2,883752660
450,1220,5,882398084
246,679,2,884922917
430,286,4,877225174
551,460,3,892784320
618,1163,2,891309266
244,554,3,880608733
405,1559,1,885546577
174,988,1,886515335
54,827,3,880937813
869,596,3,884491734
372,53,5,876869553
99,201,3,885680348
125,175,2,879455184
342,813,5,874984480
99,473,4,885679353
308,70,4,887737244
504,454,5,887838008
291,567,5,874867786
897,265,3,879990466
733,820,2,879536608
405,86,1,885546154
758,1039,5,881975787
327,508,2,887744064
655,178,4,887427009
668,272,5,890349005
504,234,3,887838740
497,363,2,879310649
843,200,3,879447801
276,145,3,874792692
16,230,5,877720813
323,258,4,878738826
374,735,5,880396359
286,278,5,876521700
710,310,3,882063224
407,181,3,875045027
271,208,4,885848916
483,91,3,884047427
178,210,5,884837073
351,989,4,883356684
429,633,3,882385829
75,196,4,884051948
146,271,3,891457749
308,42,4,887738191
405,585,1,885547447
560,1163,3,879976988
533,53,1,879191621
804,1177,3,879446390
752,1265,3,891208126
296,480,5,884197068
379,414,5,880740415
916,684,3,880844395
766,972,3,891310907
308,48,4,887736880
453,496,4,888203066
532,125,5,893119415
186,887,4,891717761
907,117,5,880159172
181,1357,1,878962240
521,258,4,884475503
312,443,4,891698951
303,364,2,879544153
534,237,4,877808002
416,237,3,876697330
901,69,5,877132346
194,509,3,879522085
385,29,1,879447845
250,175,5,878090004
230,141,4,880485489
449,310,3,880410951
164,323,4,889401318
433,294,3,880585271
694,480,4,875726759
922,216,3,891448115
447,100,5,878854552
435,132,3,884131156
787,331,3,888979235
318,501,4,884496984
346,365,1,874951029
883,955,5,891696689
568,612,3,877907720
645,675,4,892053747
13,406,1,882397011
334,307,3,891544135
176,319,3,886046979
722,13,2,891281876
406,56,5,879792811
655,728,2,887431019
334,248,4,891544997
638,174,5,876694861
757,651,4,888445279
883,124,5,891717419
516,181,4,891290566
659,181,3,891384107
184,116,4,889910481
406,210,5,880131703
932,121,3,891251669
795,105,1,883774317
645,182,5,892053686
389,517,4,880087977
437,211,4,880140100
1,1,5,874965758
476,4,4,883364143
388,117,5,886436756
880,144,5,880167670
890,385,4,882574402
498,1131,3,881955866
31,135,4,881548030
655,295,3,887425530
622,402,3,882670252
749,742,4,878849375
629,876,3,880116023
315,324,3,879799302
62,702,2,879376079
497,80,3,879363181
102,418,3,883748450
305,1512,3,886322796
363,751,1,891493772
446,887,4,879786943
751,1,3,889132162
411,73,4,892845634
293,678,2,888904439
43,56,5,875975687
435,125,3,884132483
239,427,5,889180888
914,197,4,887122028
340,88,5,884991584
782,1014,2,891499611
393,27,4,889555050
456,111,3,881371942
556,318,5,882136252
885,866,3,885713102
49,1069,3,888068912
276,462,4,874795868
919,475,3,875288898
286,90,4,877533224
388,184,4,886441083
890,69,4,882403446
109,147,4,880564679
151,79,4,879524642
131,302,5,883681723
807,117,4,892528813
668,311,4,881591023
655,939,3,887473905
245,210,3,888513026
7,79,4,891352261
600,761,4,888451977
86,881,2,879570218
867,56,5,880078818
804,358,3,879440787
927,227,2,879196283
234,1447,3,892336119
774,393,1,888556090
46,305,5,883614766
404,901,2,883790585
792,1132,3,877910160
532,268,4,875441085
817,258,3,874815541
276,1483,3,892436354
314,294,5,877885887
85,690,2,890255371
313,118,4,891028197
848,88,4,887048260
173,328,5,877557028
758,887,5,882322840
478,145,1,889398599
663,181,4,889493732
442,685,2,883390703
790,1119,4,885156732
207,134,4,875991160
354,131,3,891217811
506,53,4,874874985
880,4,4,880167843
741,92,3,891456427
55,56,4,878176397
545,182,3,883115423
160,328,3,878078096
206,333,4,888179565
716,412,2,879794727
130,367,4,875801369
458,1011,3,886394471
913,143,5,881725761
201,117,2,884112487
189,175,5,893265506
449,640,5,880410734
416,213,5,893213443
407,194,4,875115452
416,1540,4,893142245
671,779,3,884036683
655,192,3,887473753
200,135,4,884128400
437,196,4,880140627
815,945,4,878697261
56,386,3,892911494
863,332,4,889288943
13,200,3,882140552
445,291,2,891200233
381,30,4,892697174
262,210,3,879792962
838,497,5,887067162
122,191,5,879270128
221,1090,3,875246783
232,289,4,880062259
554,69,5,876232682
534,235,4,877807973
92,153,4,875653605
294,258,3,877818457
406,919,2,879446684
230,511,2,880485656
901,50,4,877126576
503,387,4,880383358
752,904,4,891207845
932,600,2,891252412
642,1014,5,886131547
727,1185,1,883711847
412,340,4,879716637
193,313,4,889122950
57,79,5,883698495
271,125,3,885848062
916,66,3,880845264
905,300,4,884983556
126,678,3,887855283
854,431,3,882813726
532,420,4,888636374
429,73,3,882387505
887,404,4,881381071
293,25,3,888904696
84,222,4,883450020
556,603,5,882136440
104,1028,2,888465818
660,301,3,891197661
402,864,3,876266926
94,921,5,891725332
815,403,4,878697532
643,29,2,891449901
374,928,1,880393892
862,472,5,879303505
87,550,4,879876074
219,882,3,889386741
694,603,4,875727476
451,878,1,879012811
450,245,4,892141986
716,1113,4,879797443
90,739,5,891384789
417,758,2,879649247
538,12,4,877107633
892,470,4,886609977
506,1019,5,878044851
901,63,5,877131307
373,189,5,877100416
730,332,3,880309870
495,575,3,888637477
234,277,3,892334680
405,87,1,885546112
7,548,5,891352692
870,503,4,879713899
233,50,3,876021213
406,487,3,884630973
279,710,4,890451408
201,676,2,884140927
295,1297,4,879519529
214,408,4,891543952
671,559,4,884338399
532,864,4,887041540
325,469,4,891478504
892,781,4,886610137
354,629,3,891217659
329,284,3,891656072
30,301,4,875988577
620,123,3,889987190
194,575,1,879554453
66,742,5,883601388
61,304,4,891220884
491,12,5,891189305
388,315,3,886438122
886,799,1,876032973
721,1026,3,877137214
196,251,3,881251274
665,65,4,884293523
625,519,2,891263703
382,290,4,875946830
313,328,4,891012907
934,72,3,891195982
495,98,5,888632943
704,461,3,891397712
279,117,5,875297199
5,121,4,875635189
50,508,5,877052438
154,651,4,879138783
477,722,5,875941763
629,881,3,880116023
178,294,2,882823301
385,671,3,879443315
770,244,4,875973047
262,781,3,879793667
275,431,3,880314969
524,209,4,884634755
566,86,4,881649622
557,253,3,880485693
405,67,5,885547360
349,126,2,879465598
447,24,3,878854520
361,207,4,879440545
796,500,4,892761629
658,730,3,875147995
405,710,4,885547268
275,946,3,875154535
59,562,4,888206094
181,130,1,878963241
303,653,4,879466937
326,670,3,879877387
425,83,2,891986445
327,150,4,887744356
89,475,5,879441307
457,214,5,882548280
695,268,5,888805864
707,1142,1,880059921
10,216,4,877889333
271,654,5,885848475
198,132,4,884208137
795,80,3,883254212
130,240,4,875801750
406,425,3,884630617
536,195,4,882359431
868,636,3,877103449
82,430,5,878769703
494,322,2,879540819
137,266,5,881432735
900,183,3,877833781
833,264,2,878077967
452,61,1,887718917
443,333,5,883504654
314,1178,2,877892244
60,181,4,883326754
699,828,3,884152917
535,32,3,879617574
119,70,3,874781829
354,175,5,891218024
450,164,4,882396050
141,276,1,884584817
804,72,4,879445281
354,155,2,891307206
653,765,1,880153207
201,777,1,884112673
416,471,5,893213645
579,258,5,880951444
684,625,3,878760041
880,366,2,880242257
716,177,2,879794935
588,1041,2,890027063
868,158,1,877111328
315,513,5,879821299
196,428,4,881251702
760,288,4,875665867
505,172,3,889334129
181,1323,1,878962119
380,356,2,885480064
432,1049,2,889415983
635,886,4,878878901
90,197,5,891383319
487,1,5,883443504
405,179,1,885546201
214,512,5,892668130
398,65,3,875743739
303,502,4,879484421
533,549,4,879439340
234,153,3,892333830
886,58,4,876032331
146,258,4,891457714
846,738,4,883950364
314,395,2,877889770
665,1047,1,884291376
922,202,5,891448115
786,849,2,882844052
639,702,2,891240868
108,10,5,879879834
286,1105,5,884583549
453,7,5,877562135
527,14,2,879456663
843,635,2,879443544
45,15,4,881012184
936,248,4,886833006
13,272,4,884538403
624,833,4,879793582
933,227,1,874939078
802,259,2,875984938
435,127,4,884131681
837,845,4,875722392
434,628,1,886724873
498,98,4,881957681
256,982,3,882152630
682,924,5,888517627
497,55,3,879310705
26,750,4,891347478
148,529,5,877398901
159,412,3,880557824
296,523,4,884197235
271,248,4,886106129
113,299,5,875076986
395,1028,2,886481149
868,155,2,877111623
279,418,3,875733888
881,108,3,879052402
585,1485,3,891283124
183,94,3,891466863
472,475,5,892791017
416,50,5,893212730
710,269,3,882063224
693,528,1,875484613
665,248,4,884292068
897,1033,4,879993713
887,225,4,881379094
676,64,5,892686563
749,496,5,878847673
59,23,5,888205300
591,662,3,891031145
295,42,3,879517467
311,966,4,884365617
304,310,3,884966697
320,763,4,884748683
174,1035,4,886515532
188,470,5,875073647
478,124,4,889387982
221,578,4,875247023
178,1047,2,882824326
152,237,5,880148734
887,548,1,881381555
303,223,4,879466742
10,48,4,877889058
64,87,4,889737851
75,597,3,884050940
697,276,5,882622505
117,237,4,880126232
851,262,4,890343320
738,208,4,875350418
270,714,4,876954965
343,462,4,876404385
265,273,5,875320714
234,197,5,892333616
457,588,5,882397411
568,191,4,877907126
417,167,3,880952355
85,449,4,882813248
506,248,2,880198305
551,470,5,892783711
637,922,1,882902487
184,473,4,889908133
244,301,2,880601905
863,348,2,889289456
351,332,5,879481495
251,748,2,886272175
176,129,3,886048391
793,696,3,875104303
432,7,2,889415983
796,988,3,893219180
657,300,2,884237751
60,430,5,883326122
846,127,5,883947911
678,275,2,879544450
733,285,4,879535299
419,100,5,879435722
782,880,4,891498322
393,1035,3,889731329
92,78,3,876175191
249,42,5,879572630
416,834,3,878879314
51,136,4,883498756
484,183,4,891195323
746,684,4,885075337
826,391,4,885690854
650,751,2,891369001
357,24,4,878951457
936,952,4,886832966
326,393,4,879876327
83,728,4,880308909
693,77,2,875482860
913,89,5,880794731
64,515,5,889737478
126,333,2,887853919
280,142,4,891701747
25,257,4,885853415
660,294,3,891197701
334,319,3,891544233
416,71,4,876699994
392,340,5,891037437
315,31,3,879821300
868,80,2,877111453
932,447,3,891250944
655,607,4,887523427
207,483,5,875774491
923,713,5,880388173
49,501,3,888066979
813,877,1,883752331
823,742,4,878438535
542,789,3,886532909
405,241,1,885547909
921,797,3,879381287
222,796,4,878183684
422,672,3,879744086
563,401,4,880507108
848,428,5,887047809
868,184,3,877107730
11,22,4,891904241
344,272,5,885769962
889,204,4,880179757
930,175,2,879535713
468,826,3,875284096
69,689,3,882027284
393,459,4,887744517
478,17,2,889396180
272,12,5,879455254
13,795,2,882399219
311,31,4,884364570
585,224,2,891283681
435,300,2,884130647
330,58,5,876546132
523,1121,5,883700969
54,595,3,880937813
716,425,5,879796279
796,273,2,892660856
316,357,4,880854049
378,133,5,889665232
500,1311,1,883877467
877,202,4,882677936
391,174,5,877399301
536,8,5,882359047
430,42,3,877226568
502,323,4,883702447
773,64,4,888540507
16,480,5,877720297
847,1007,4,878775444
883,384,3,891694431
686,357,5,879545549
749,578,3,878850429
699,1033,4,884152917
659,82,4,891384499
54,307,4,891813846
255,678,2,883215795
236,225,3,890117465
627,82,4,879531248
621,385,5,874963797
782,536,2,891500150
249,1012,3,879571998
788,12,5,880868919
870,722,2,879270213
211,263,3,879461395
883,134,5,891754950
323,238,4,878740017
295,386,4,879519308
871,177,5,888193336
405,139,3,885549005
222,1178,2,878184392
526,408,5,885682562
655,12,3,887427130
642,96,5,885842289
45,24,3,881014550
747,967,3,888639318
162,597,4,877636370
328,504,3,885046420
381,259,2,892698054
99,168,5,885680374
553,275,5,879948552
274,1051,4,878945763
552,7,3,879221580
234,32,3,892078936
664,509,4,876523654
534,985,4,877807815
568,135,4,877907782
881,506,4,876539020
715,298,4,875962076
49,1021,5,888066647
551,205,5,892776575
435,977,2,884134829
224,556,1,888103942
192,302,5,881366489
314,328,4,877885887
283,100,4,879297160
896,559,3,887160187
839,950,4,875752408
417,20,2,880949408
285,302,5,890595313
535,132,5,879619035
556,325,2,882135684
537,682,1,886029083
935,471,4,884472352
222,747,2,878181976
659,670,2,891385689
871,210,5,888193275
932,523,4,891250080
342,47,5,874984430
234,493,3,892078567
457,97,5,882397699
451,688,1,879012811
632,186,5,879459738
868,81,4,877107373
464,358,3,878354680
919,217,4,875373669
233,603,4,880190566
850,69,5,883195456
496,158,2,876069951
154,143,3,879139003
796,794,4,893047320
13,477,4,882398934
146,1294,4,891457749
846,721,4,883948719
15,251,2,879455541
393,1435,3,889731821
938,181,5,891356390
293,177,4,888906193
472,168,5,892791062
435,3,3,884133911
835,357,5,891033232
256,984,3,882150192
405,373,2,885548162
916,117,2,880843509
398,367,3,875717020
42,1049,3,881105882
305,286,4,886307828
329,100,4,891655812
889,684,2,880180376
3,331,4,889237455
429,820,3,882387233
216,531,4,880233810
863,270,3,889288943
254,230,4,886472400
224,22,5,888103581
711,408,5,886030557
474,182,5,887923924
